username,game_company,country,score,age,sex
0ro2jEt8,NETS,US,33,13,0
V8ulr2Bj,Tencent,UK,43,13,1
T8HygfI7,Tencent,CN,4,21,1
eOTSAHeS,NEXON,KR,46,14,1
KI7kVqUx,Tencent,UK,54,46,0
EkCyFipQ,NETS,CN,73,34,0
haH90Lid,Tencent,UK,0,47,0
USX5tyeL,TiMi,KR,86,37,0
sYIknlUn,GY,UK,41,42,0
BToFyoth,TiMi,CN,42,12,1
VN5J7fZh,Tencent,KR,91,32,0
WTMNk4bl,NETS,CN,98,16,1
MGGPKU3V,GY,US,90,47,0
7L0n53Mp,Tencent,KR,40,36,1
xWb4dqGY,GY,UK,74,47,0
cU9ejCBt,TiMi,KR,9,50,1
yyVnIEAz,NETS,CN,84,17,1
grOJ1GEJ,GY,KR,10,39,0
lwebrijD,GY,UK,51,41,0
uZ8sX8FK,GY,KR,96,49,0
4OzZhSAL,NEXON,KR,66,42,1
xnl1CxUD,NETS,KR,52,26,1
JuB88Z7w,NETS,KR,50,42,0
Cq3PeOCW,NETS,US,48,16,1
Yxwj6ZWy,NETS,UK,96,22,1
PVy7zFV6,GY,CN,17,30,1
QNOE0gBd,GY,CN,61,49,0
3pU68n5H,Tencent,KR,75,30,0
mmh8WXnB,NETS,KR,0,17,0
EYRLrGut,NETS,US,8,15,1
XNXDd4eq,GY,US,78,45,0
xYdKWUC0,GY,UK,0,49,1
wUH7SfuY,NEXON,US,42,29,0
4HnImdyM,TiMi,KR,65,22,0
1Dzm7uhw,GY,KR,53,13,0
yhCzGfnD,TiMi,KR,6,48,1
zOdw3IKd,NETS,US,47,43,0
jMfIhKsv,NETS,US,11,26,0
YdQEQUr7,Tencent,CN,46,28,1
iOE7DDwt,NEXON,UK,61,31,0
VJQOJMQa,TiMi,KR,64,43,1
wWY3SQco,GY,US,56,35,1
FI63kAOo,NETS,UK,1,47,0
qOv7qIQZ,Tencent,US,2,32,1
JW8ZPVmT,TiMi,KR,90,41,0
4d1UoD7P,NEXON,CN,12,26,1
USCLNfH5,NETS,US,6,31,0
dHxn99SZ,Tencent,US,99,46,1
yAnDTiv3,NETS,KR,9,20,0
iax4f4nE,NEXON,KR,77,20,1
K4BsPE24,NEXON,US,5,32,1
EMWpfxTJ,GY,US,18,26,0
2yT0RHrj,NETS,KR,29,19,0
qtwLrL79,Tencent,CN,88,49,1
a2tJjMlh,Tencent,UK,8,36,1
aAVCQa1Y,TiMi,CN,42,34,1
S66ySaVY,GY,KR,15,32,1
DD5QFc3a,NETS,US,40,33,0
DmwrJYi2,GY,US,50,26,1
O1mlnMyx,NETS,KR,26,50,1
uc1peg4Y,NETS,UK,51,33,0
auYvb9Ob,NETS,KR,36,36,1
iIHkcvgA,Tencent,UK,23,45,1
ghVSpDgM,NETS,US,68,19,0
hyu0EnfT,TiMi,KR,64,40,0
ucTVsAUg,NETS,US,51,48,0
ywDLjahk,NETS,US,5,20,0
WIRZMr34,GY,CN,79,50,1
tbhFUYFI,NEXON,US,41,38,0
nY7yePkj,TiMi,CN,12,46,0
oXrXiLS8,GY,US,80,26,0
1qnnuxRY,GY,US,15,24,0
vuQdGs8m,TiMi,CN,88,44,0
WadwOk7J,TiMi,US,74,28,0
Ki5pNBzo,NETS,US,60,10,0
2HYYZw70,Tencent,UK,90,16,1
o4lievcW,NEXON,CN,42,25,0
XMAYFns9,NETS,KR,45,39,0
CDeYSS7Q,Tencent,KR,91,17,0
P0sRlcpm,GY,KR,57,35,1
PUBCuDX0,GY,KR,14,26,0
WzW3ZZpY,GY,UK,59,29,1
6pM6UjnP,Tencent,CN,14,14,1
iORAGWFb,NETS,KR,52,15,1
yBIENwUn,NETS,KR,94,21,0
9two3E0C,Tencent,US,34,35,1
fXb9fKwb,GY,CN,90,31,1
GIYjNltR,GY,US,92,20,0
OrZiZP8v,GY,CN,24,34,1
axs6JVPY,Tencent,CN,79,50,0
L0Q0EC5H,Tencent,US,16,29,1
5IVT9BVc,NETS,US,71,27,1
GMPKX00U,GY,CN,68,18,0
5rJ9RfNk,NETS,UK,93,44,0
ykQ4A4PM,Tencent,US,88,22,0
0IDhu3Si,GY,UK,17,11,0
zbmpPxtY,NEXON,CN,82,33,0
7BpUmZYq,GY,UK,55,17,1
54srHeSj,Tencent,US,8,23,1
aV4SOwlO,TiMi,US,77,47,1
Ydx8PhdC,GY,KR,22,31,0
cEXwfAyH,GY,US,46,38,0
cTqLHxPi,TiMi,US,49,22,0
Q5icaIr0,NEXON,KR,44,30,0
CJ5jMm20,NETS,US,26,41,0
pzstVNi3,NEXON,US,81,33,1
iTi7W80C,TiMi,US,20,34,1
xVW5Jr31,GY,CN,56,44,1
xHdp67b6,NETS,US,58,16,1
K0SqgFvJ,TiMi,US,97,12,1
OFhIx0AC,NETS,UK,22,10,0
x4sATvgg,NEXON,KR,8,46,1
MCoAXzeI,GY,KR,17,42,1
gL34ZnhX,TiMi,CN,87,33,0
efGXnaXy,TiMi,KR,46,33,1
5lqixRRp,GY,CN,68,15,0
gh05t3VJ,TiMi,CN,75,50,0
NgFpedYf,GY,UK,33,31,0
NxnbKhZL,GY,UK,45,12,0
VfbqF6yE,GY,UK,98,39,0
5A1ZUfCR,GY,US,85,30,0
5Tjr6R03,NETS,KR,92,40,0
ZIrRoiDj,NEXON,UK,92,31,1
eiRtFRN7,GY,US,71,45,0
1wWxlL1m,NEXON,CN,41,27,1
lLHTUxXb,Tencent,US,73,19,0
eX9TNe1e,Tencent,US,77,35,1
G3pm7Ljz,TiMi,CN,72,18,1
GJIBoGOG,GY,US,90,33,1
RBqXrKKg,NEXON,CN,100,19,1
cn1RarRa,TiMi,CN,32,30,1
B90MntMz,Tencent,CN,73,12,1
rYcPgGSa,NETS,UK,73,13,1
NQ9hVLID,NEXON,UK,86,45,0
jUUHlVT2,NETS,KR,59,15,1
ot0P1Q5j,TiMi,CN,78,42,1
fohxjChg,NEXON,KR,56,19,1
45SV5ed9,NEXON,UK,30,47,0
ghryBDDK,TiMi,UK,65,20,0
ufiClLf8,Tencent,CN,80,47,0
tIg8mOOM,TiMi,UK,16,45,0
14nqQxT8,TiMi,KR,60,40,0
RqVUCHg5,NETS,US,71,24,0
Iuq8w7Rq,Tencent,UK,15,10,0
q0uMxoGW,NETS,US,97,40,0
qnTs9Qvc,NEXON,CN,10,36,1
UhpPRUZz,NEXON,UK,26,39,1
3stDwD9Q,NETS,CN,100,20,0
kJe66utI,GY,KR,23,38,1
FjHncoo8,TiMi,UK,87,39,0
ilV0wVTM,NEXON,US,15,50,0
OTXtbBUU,Tencent,KR,61,39,0
DoNTFJyT,Tencent,UK,60,38,0
JX2a10t3,NEXON,KR,32,47,1
fMqkNi9H,NETS,UK,57,20,0
jIF0UeD6,NETS,KR,56,39,0
zvxiWLuV,Tencent,KR,77,23,0
yl0yWrI6,NETS,KR,51,28,1
4t4XcliI,NETS,UK,61,14,0
ajDGPVt8,TiMi,KR,34,10,0
dTPu5rnC,NEXON,UK,81,32,1
K9ku2isE,TiMi,UK,46,40,1
3d8rFLak,TiMi,UK,30,42,1
BP9YRgmG,NETS,CN,79,22,0
oejA0917,TiMi,KR,56,29,1
tWBX3DH9,GY,US,80,48,0
uhV4kqyO,TiMi,US,21,20,1
LxLdiUcN,NETS,KR,21,24,1
luzpiyMr,TiMi,CN,39,32,0
5i3cx34S,NEXON,CN,13,39,1
Sehjp1eb,GY,US,80,49,1
uVC7Pz6N,NEXON,KR,1,32,1
oI41fBB1,NEXON,KR,44,12,0
Kh99qpQw,NETS,CN,67,37,1
qy810kiX,NETS,US,87,18,0
7eVN5fcB,NEXON,UK,11,14,0
hfEuymJq,Tencent,US,91,32,0
utUuBzvN,Tencent,US,100,13,1
n0EXdJvb,TiMi,CN,86,14,1
TgqyqLL0,NEXON,CN,13,29,0
MTdBCcj6,NEXON,UK,8,11,1
ClT44r7N,Tencent,UK,71,28,1
lWaEYUSP,GY,KR,36,50,1
Ig4pbaNf,NETS,US,2,48,1
H6ayc9kI,TiMi,UK,88,35,1
y4QHXAzL,GY,UK,98,48,0
NPTJFKq5,TiMi,KR,94,48,0
02tPNion,NETS,KR,23,21,0
egvoNoVp,NEXON,CN,91,10,1
yjXu0OOg,GY,CN,60,38,1
GRMGXKVq,NETS,US,66,26,0
WMTu7Cwg,NEXON,CN,12,20,1
NPa4ZAod,NETS,UK,77,46,1
vDB3D0kN,NEXON,KR,43,16,0
cUhAQ5U9,Tencent,US,32,44,1
r8f8D3aU,TiMi,CN,11,30,0
wZe0GA3W,TiMi,KR,22,31,1
cyfAGGVk,NETS,UK,26,43,1
cLKPNg49,GY,UK,77,34,1
uxz4RbCJ,NETS,CN,53,23,1
SzkWl6ub,NEXON,US,38,32,0
oAvW73ZA,TiMi,UK,56,31,0
bLLQSYqT,NEXON,CN,5,10,0
JSZMHY8E,TiMi,UK,93,46,1
qIXwMe0r,NETS,KR,2,38,1
Fh2Goojh,GY,UK,44,50,1
FDhY0BIe,TiMi,KR,8,45,1
9OCfeMRw,TiMi,UK,66,18,1
SZJ6zNSC,NEXON,CN,46,13,1
FbqVNiTI,NETS,US,33,36,0
nbcR5bb1,TiMi,CN,16,35,0
khWJYTTF,NEXON,CN,15,38,1
h8s8iMAE,TiMi,UK,74,50,0
JXxhHAOr,NETS,CN,84,43,1
e3JvP5Ch,Tencent,UK,49,42,1
lQjNwKit,TiMi,UK,3,41,0
tBhl2jQg,GY,CN,21,50,0
cLWfKfZN,GY,KR,96,31,1
kvMZhZNm,TiMi,KR,24,11,0
HCR8mPXF,TiMi,CN,54,40,1
9FPySTJm,NETS,US,33,26,1
vUSDKS6U,NEXON,UK,25,25,0
OOMozVqH,NETS,KR,1,50,0
fxDrMFUU,NEXON,US,54,40,1
pzYhYBQC,TiMi,CN,35,11,1
GXPrXMBT,Tencent,KR,46,27,0
X8D3cx9h,NETS,CN,89,44,1
57t332H6,TiMi,CN,39,20,1
fcb3NDIi,GY,KR,41,45,0
lTD7F5eE,NEXON,US,76,27,0
EiC3ka0t,Tencent,UK,64,39,0
8RkqtfdV,Tencent,KR,59,10,0
E9W5uVm2,NETS,CN,24,47,1
20OMoRLf,NETS,KR,76,39,1
zQo5PO5p,NETS,US,47,34,1
8QizU6n1,NETS,US,52,42,0
6sqxWJdI,Tencent,US,25,11,0
w5XG3rku,NEXON,KR,87,37,0
eXOc1Ccd,GY,KR,60,42,0
vUhxkEBd,NETS,UK,53,34,0
kp5RBDR0,TiMi,KR,97,30,1
PMsKBC9r,GY,CN,89,11,0
waowKmEz,GY,UK,86,17,0
h1g0vDG6,NETS,KR,80,30,1
U2p4om1t,TiMi,US,65,50,1
VNLLAfve,TiMi,US,83,31,0
pvmCBOZG,TiMi,KR,19,37,0
fih3gf9h,GY,US,31,36,1
CdL3LCiO,TiMi,UK,20,21,1
YlfZ4mrF,Tencent,UK,42,42,1
GzmWQY6I,Tencent,KR,32,13,1
z0XLvf6G,TiMi,UK,15,23,1
n7j0EiVl,NETS,US,9,29,0
lhNg1QAO,TiMi,US,14,36,0
NMXIi5QM,GY,US,67,25,0
fC54dsoA,GY,CN,82,44,0
lKIDsnKR,TiMi,UK,28,37,0
yjWDcRgc,TiMi,CN,67,40,1
ziCYVMLL,GY,CN,70,47,1
NSDwxEp3,Tencent,CN,17,27,1
TftGIvkc,GY,KR,98,43,1
3oIlUptt,TiMi,US,15,29,0
AWf7Izyx,NEXON,UK,90,27,1
7hKXGYtH,TiMi,CN,39,19,0
7dG1nzrY,NEXON,CN,13,31,1
Pe9cNp4s,NETS,UK,63,41,1
Cc7e4ej2,NEXON,KR,74,41,1
2ndARWq9,NEXON,US,58,33,0
9wSmg8vs,GY,CN,25,26,1
ne5XMlGQ,GY,CN,28,44,0
2VAjC6rT,TiMi,KR,69,24,1
XghDxetB,NEXON,UK,9,10,0
GRgKsCvN,GY,UK,95,16,0
4Oxkw2Fh,Tencent,KR,18,40,1
Zm65WazK,TiMi,KR,44,50,0
gzzvMK4k,NEXON,US,19,30,1
cUJap6Xm,GY,UK,90,16,1
NYiE8ktm,TiMi,CN,75,49,1
jOkTsQ9E,Tencent,UK,96,22,1
e63iZaxB,NEXON,US,16,34,0
QU3emR41,TiMi,UK,82,21,1
bcVsY3ID,NETS,UK,42,49,0
wiS6W5RM,NEXON,CN,21,30,0
fDoX4cqx,NEXON,UK,78,31,1
SRvBU7MX,GY,CN,87,24,0
CI3yrBL5,NEXON,UK,6,37,1
7tJqJK0Z,TiMi,US,10,50,0
tDToQNVx,NETS,US,9,17,1
0OlT7UOB,TiMi,US,17,39,1
GiO0ax7k,NEXON,CN,26,39,0
Hd4hkrgl,GY,KR,56,19,0
xjSRh2RD,TiMi,UK,46,43,0
GHpYWSqd,Tencent,US,52,47,1
lqzCPquL,Tencent,US,43,43,1
MhAhaKG9,GY,KR,7,20,1
dcV08lMi,NETS,US,13,22,0
09KiFWPv,GY,CN,70,33,0
6BwTp1zK,NETS,CN,59,47,1
MDk6swFG,NEXON,UK,22,13,1
4MVsdWYJ,NEXON,US,0,21,0
fFppFcb4,NETS,UK,17,33,0
HYlXMV4P,NEXON,US,94,23,0
2UxQfDG5,NETS,KR,35,17,1
v17PDoJd,NEXON,UK,11,19,1
vhgErbAm,NEXON,US,98,50,0
GyoKKQ5H,GY,KR,24,33,0
8Jletbfr,TiMi,US,47,30,1
0h7gjMVp,GY,UK,35,37,0
O0n5QMpe,TiMi,KR,95,18,0
KGtI0nrL,NETS,US,24,38,0
ORjRWDHP,TiMi,KR,80,10,0
aBcYCyPa,Tencent,CN,33,46,1
6O8McZj9,NETS,US,83,19,0
SEIqyZSR,TiMi,KR,22,28,1
XEMVhwaR,GY,US,56,45,1
oncRuL8Q,TiMi,KR,1,31,0
m470PtAT,Tencent,UK,29,28,0
uzgJr7Rp,NEXON,KR,3,23,0
aKbeJ6MY,NETS,CN,76,49,0
mwEMe5gg,NETS,UK,88,15,0
BbMpABFD,GY,UK,76,31,1
798wowDe,GY,US,94,48,1
PbjIvvjC,Tencent,UK,28,50,0
yIsYa16w,GY,CN,100,36,0
JANdbCEs,NETS,KR,84,11,1
TAErzmjb,NETS,CN,25,37,1
RqvM74cT,NEXON,CN,25,33,0
L2BwbBhD,NETS,US,97,38,1
cQvIeCJc,Tencent,US,35,37,1
i3IwT3i2,NEXON,US,60,40,1
WP93Br3O,NETS,UK,21,29,1
1cMiGBGX,GY,US,100,20,1
9DAEh39o,NEXON,CN,3,12,1
W8VGbnm9,GY,CN,47,23,1
ggRqExyg,TiMi,KR,22,36,0
Oxrz05XL,TiMi,CN,51,16,1
Ic06S01h,NEXON,CN,92,44,0
urzMOvhS,GY,KR,56,21,0
GmVIlvce,GY,KR,45,29,0
jgPvghE1,TiMi,US,40,16,1
wQlz36cZ,Tencent,CN,64,35,1
WXzufZEy,Tencent,KR,19,41,1
COR0FfNJ,NETS,KR,79,47,1
k1akuwsX,TiMi,US,37,15,0
fMYSRUkl,TiMi,US,12,34,0
s5i5DjMY,NEXON,CN,56,19,0
8yDZKhqt,TiMi,KR,62,16,1
lCEmj34K,GY,KR,71,32,0
exrtJoRQ,Tencent,US,29,18,0
PvPesPJp,NEXON,US,70,10,1
bzZ0sTBu,NEXON,CN,72,44,0
76J56hbG,NEXON,UK,39,14,0
3L6YiQbl,NETS,US,34,12,1
q2n7XTdL,NETS,US,31,20,0
4PmBRXvN,TiMi,CN,63,37,0
veHIOmzD,TiMi,CN,46,22,1
3Ly8mhzy,GY,US,56,36,0
81LnnyA2,Tencent,CN,34,24,0
YVG7Y9g9,GY,US,7,29,1
onEKOqdy,NEXON,UK,9,48,1
QNO8L8ii,TiMi,CN,3,26,1
WtoAEFzh,NEXON,CN,15,36,1
bVNl8gtE,Tencent,US,24,38,0
ta7UUFeh,TiMi,UK,62,29,1
DOHd3oyU,TiMi,UK,54,20,1
ePxTTSWM,NETS,CN,100,13,0
4WYxruqv,Tencent,UK,0,17,1
HO4hgR9R,NEXON,UK,4,33,0
eaDI7bGi,TiMi,US,96,49,1
nMxZs3Oh,GY,US,59,39,1
RU51xAo3,NEXON,UK,62,32,1
8iiu6KZw,TiMi,KR,74,15,0
Yl5ivLQA,NETS,UK,22,14,0
MH9rBwbi,GY,UK,59,50,0
39BcdpHw,TiMi,KR,51,37,0
sb4foKnX,Tencent,CN,90,50,1
mKGw3K7a,GY,UK,35,44,1
ONMtgdv6,NEXON,CN,18,30,0
0rTAhWn3,GY,UK,96,11,1
4g5xlWmt,NEXON,UK,1,34,0
zXMuU9jj,NEXON,US,11,29,0
KtkiKuEs,GY,UK,18,11,0
HjQRvexl,Tencent,KR,78,23,1
ND7lO0eG,NEXON,UK,76,48,1
GvdpBL6D,GY,CN,24,39,0
GjpO84na,NEXON,CN,55,17,0
Kgeibdya,NEXON,UK,78,33,0
lDsiG58q,Tencent,KR,10,30,0
3HOzzc5X,GY,KR,61,27,0
dYud4yq2,Tencent,UK,86,41,1
OxfY0LcV,NEXON,UK,83,39,0
fwKwihEc,NEXON,US,86,25,0
TsaU2gOC,GY,KR,37,47,1
gE7KoSrH,NETS,KR,6,39,1
LfRTvquW,NETS,KR,48,47,0
mQlG6wQX,GY,CN,32,50,0
wMdz3Rns,TiMi,KR,90,17,0
dgroqKUl,TiMi,KR,100,36,1
CUQRSsMw,Tencent,KR,65,16,0
0pEYUXgU,NEXON,CN,91,17,0
fDydFshX,GY,US,72,50,1
FrJJNj9s,GY,CN,87,10,0
OJjBH2nU,TiMi,CN,20,34,0
FHF6N9mO,NETS,US,80,34,0
XT1em7t4,NEXON,UK,31,16,0
3xnxsGfD,Tencent,CN,45,31,0
6v6wkPn9,NEXON,KR,17,45,0
bHcrnJn6,Tencent,US,98,33,0
MjrVBcnY,NEXON,KR,40,10,0
pKMZKy1k,NETS,UK,88,47,1
iyqFHB0i,GY,KR,3,15,0
KYh4d7TC,NEXON,UK,22,30,1
pDwvRSxZ,TiMi,CN,20,13,1
o2UzQSnt,Tencent,US,93,23,0
hzawBX4t,GY,US,5,11,1
tC0jRPEO,NEXON,US,39,23,0
1f043vQf,NETS,CN,55,49,0
ctZCH663,TiMi,UK,79,13,0
MpNGYThO,TiMi,KR,53,29,1
XiqbkoDM,NETS,CN,23,33,1
gVExQqlk,NEXON,KR,41,28,1
2LGBbdgx,NETS,US,57,31,1
BfcQTtzE,TiMi,US,56,46,1
qWO6ERIN,TiMi,US,42,27,0
bRmap09D,TiMi,UK,89,46,1
REIDiqBH,GY,CN,51,16,0
9FZ5n2v6,NETS,US,47,34,1
MPvQE0hN,GY,UK,16,50,1
UY0akrFU,NETS,CN,54,37,0
4Z5zWq5E,NETS,CN,35,33,0
9QGYCtc0,GY,CN,100,23,1
jAvyUfFV,NEXON,US,3,40,0
e09it2CY,NETS,KR,48,15,1
LdBqxiPF,Tencent,US,38,46,0
1SyxGMW7,Tencent,CN,30,40,1
MnuXlQTr,Tencent,CN,82,28,1
E1lb2uM1,Tencent,US,48,31,0
uhkbOAKV,NETS,US,24,42,1
56EzM00F,TiMi,KR,22,17,1
1tw6Eu3J,NETS,UK,35,49,0
3pXydXGU,NEXON,UK,79,43,1
fZAsUCDN,NETS,KR,40,24,0
kw2sjnSN,NEXON,CN,37,39,1
6NETf1qA,Tencent,US,39,33,0
Ebyp9H7v,TiMi,UK,91,40,0
GBq2TWns,NETS,KR,98,43,0
ZIsXBOK2,Tencent,US,55,49,0
mXZQCm5W,NEXON,CN,69,36,1
OstJs59Z,TiMi,KR,49,25,0
Kl6un4SA,GY,UK,37,36,0
FGs89Xao,Tencent,US,10,14,1
WYvbK8f2,Tencent,KR,62,49,0
dQYmYjDp,Tencent,US,51,35,0
KgNlMGyM,Tencent,US,52,45,0
NjLRqwJj,TiMi,UK,69,17,1
bNwq06gg,GY,KR,87,12,0
dIVqsEAP,NEXON,CN,25,34,1
9nQZwZi9,TiMi,CN,93,15,0
BgYq2cEE,TiMi,UK,77,43,0
dsEX4hZA,GY,UK,17,31,0
CzxIt6Zs,Tencent,US,67,32,0
fauv2BFo,NEXON,US,34,15,1
KBtRMdGu,NEXON,US,34,19,0
pLCMz9iF,Tencent,UK,62,32,1
XKgHB9r8,NETS,KR,11,46,1
ompuNZhP,NEXON,KR,21,16,0
4yF8OFfN,NETS,UK,77,19,1
XHu7v5Z2,NEXON,CN,93,16,0
NI2NBJCg,NEXON,CN,39,30,0
4PvooZh3,NEXON,CN,16,18,1
P4rqtgJQ,NEXON,UK,59,36,0
kBQiGo3A,NETS,UK,99,45,1
pFEvlSEO,NETS,UK,94,22,1
A08Ua5PL,GY,UK,26,41,0
R6YOqIz8,NEXON,CN,53,45,0
nvHHWHqR,GY,KR,82,45,0
qERNekon,Tencent,US,16,26,1
KgZVuVAA,Tencent,CN,99,40,1
eomaQ81Q,TiMi,KR,23,21,0
13hm0p11,NETS,UK,79,35,1
Pnue3xjj,NETS,UK,16,46,1
VZGOG1YX,GY,KR,8,33,0
4JXhwuib,NEXON,KR,72,33,1
8tP30Hgz,Tencent,CN,100,26,1
0H3T6tWf,Tencent,US,59,31,0
N9XlJqqr,NEXON,UK,53,29,0
OwBmiTnK,TiMi,UK,38,28,0
Jydu0kPh,Tencent,KR,34,39,1
VCqCneCe,GY,CN,15,32,1
rDA6R01x,GY,UK,2,39,0
xzBDTwN4,NEXON,CN,27,34,0
v7hz1XFj,Tencent,CN,50,38,1
BZKe2X4f,NETS,CN,84,15,1
wMoOnZUT,Tencent,CN,73,22,1
F1rh3X1h,Tencent,UK,12,27,0
cNauq3yu,NETS,US,71,50,1
IbAvJDZV,TiMi,KR,58,14,1
UenTErBV,GY,US,84,22,0
OmN337dC,Tencent,CN,84,26,1
fxxkymM6,TiMi,US,29,47,0
FCtSG435,TiMi,US,66,34,0
oKTI6OMq,GY,US,2,16,1
UkQih9jC,Tencent,CN,98,17,1
XJ8dhIeh,NEXON,UK,32,20,1
yt86sNjB,NEXON,CN,79,11,0
xI7LY54h,GY,KR,7,32,0
IfZvcaYI,GY,US,30,16,1
Ys0Pp5mj,NEXON,CN,29,23,0
ODxyG8XH,NEXON,CN,86,26,1
XWzjU80s,NETS,UK,3,38,1
xK4pSamt,TiMi,CN,46,13,1
uoKt8QYB,Tencent,US,86,38,1
jYu2NKKK,NETS,US,81,35,0
XbLmvH6h,Tencent,CN,88,46,0
mfMtqgsq,NEXON,UK,17,16,0
mggACECU,NEXON,US,38,14,1
0xl20uUw,GY,CN,92,14,0
rXDEzDYy,TiMi,UK,34,13,1
K5rMxA0Q,NEXON,KR,94,25,1
2fqjYsEe,GY,UK,55,20,0
2gYNVPdQ,Tencent,KR,51,30,0
jAzN6But,TiMi,UK,86,45,0
tLLVDuU9,NETS,US,66,20,0
8k716Zoo,NETS,UK,94,50,0
SZuJfgeU,Tencent,KR,89,32,1
TTw7KHmw,Tencent,US,29,45,1
n6rEb3cc,Tencent,CN,68,13,0
ClxCpjR9,GY,US,21,13,0
QIT1gawU,NETS,CN,5,40,0
jQnyAYJu,NEXON,KR,29,44,0
D9i3dHEX,NEXON,UK,58,24,1
fBBNwMsM,GY,KR,35,14,1
mcwTjcy3,GY,US,37,37,0
osiPXXWw,GY,UK,30,42,0
qI3uWJVm,NETS,UK,43,49,1
53J6153L,NETS,US,0,32,1
uqe1GV8p,NEXON,UK,26,21,0
CyqrlsvM,NETS,UK,29,24,0
aqo469o3,NETS,KR,88,32,0
hb8IAeaR,NEXON,UK,27,42,0
lEjhrkxB,Tencent,UK,46,17,0
cGelW17t,Tencent,UK,72,45,0
ZJ83RkEa,Tencent,CN,47,30,0
PHMdKInA,NETS,KR,43,35,0
s9d9KN7B,NETS,CN,95,19,1
2NO03CPO,TiMi,UK,51,32,1
poS7hBed,NEXON,US,39,19,1
o0zYTsYg,NETS,US,87,22,0
Q75wr1MV,TiMi,UK,87,17,0
nrrFy3ZO,Tencent,UK,28,21,1
z53bLpKP,TiMi,US,2,30,1
xJOX5GcH,GY,US,52,47,1
CmyQxPEJ,GY,US,14,38,1
E4QaLi78,TiMi,CN,44,43,1
CknaqEDI,NETS,KR,56,14,0
ZNTtJFZT,NEXON,CN,18,11,1
53p9itcl,NEXON,US,78,14,1
u7SM20XA,NETS,CN,17,38,1
iBpPfpc0,GY,KR,91,29,0
ues88oRz,NETS,CN,49,27,1
IhO9S8i0,TiMi,CN,73,12,1
D8PQXDyv,Tencent,UK,61,14,0
81jiSBQz,TiMi,US,87,29,0
sGRDNqr2,NEXON,CN,84,42,0
YW9PaTB3,GY,US,82,37,1
s1yd6Wdo,NETS,US,46,45,1
V2pJNtpF,Tencent,UK,9,22,1
D0TU5k3e,Tencent,CN,1,31,1
dhivXtDb,NETS,UK,30,43,1
9KXZBZlv,NETS,UK,26,20,1
sMgwLa7I,NETS,UK,44,39,1
c8HbHbug,TiMi,US,52,47,0
burVOLWq,NEXON,UK,96,29,1
3VNvISJN,GY,UK,78,17,1
crIpoCpO,GY,UK,18,22,0
K48q15IZ,GY,KR,13,12,1
12fUHAHo,NEXON,US,58,33,0
Pw2aOrBp,Tencent,US,70,35,0
yjbNHrp8,NETS,UK,39,32,1
7h6CCfQN,TiMi,CN,98,14,0
vKjOhmri,NETS,CN,49,22,0
PvHoI0pI,Tencent,UK,74,16,0
lRrZaZG8,NEXON,US,21,33,0
79Z3MSlG,TiMi,US,71,43,1
lFzGhcDd,TiMi,US,24,38,1
Q4LMqeQW,NEXON,UK,77,49,1
yMxYAP7W,GY,KR,90,26,1
8Z1hDVd3,Tencent,CN,6,41,0
41F0S8Md,NEXON,CN,77,39,1
W2BvW0uD,NEXON,UK,94,48,1
Iv0JTca9,TiMi,UK,59,10,1
7km9qwVu,Tencent,CN,94,27,1
PODYxrA6,NETS,KR,98,14,0
9EFHfEse,GY,US,77,43,0
Wt8181jm,Tencent,UK,71,19,1
6pB0dcyq,NETS,KR,41,39,0
Zq50UMu3,NEXON,KR,15,34,0
TBXeyrHc,Tencent,US,66,44,0
oExsahiB,Tencent,CN,44,16,1
lkKzU6Ir,GY,CN,79,39,1
Hq7soXeS,TiMi,US,81,21,1
NbTUoZ4T,NEXON,UK,61,19,1
AyF5ZBzS,NEXON,KR,3,40,1
ibrEwjNO,NEXON,US,23,42,0
kqLUCFba,NETS,KR,89,47,1
EZbGvNBI,TiMi,CN,45,37,1
RdSHirc8,NEXON,KR,97,45,0
Y2vx6uWg,TiMi,KR,91,14,0
9o4KBy4H,NEXON,KR,59,14,0
rE0BrS4f,TiMi,US,25,44,0
xg794MHX,GY,CN,79,21,0
vzobvyjv,NEXON,US,30,25,1
aSFydAxa,GY,CN,58,44,0
ZBaYMaAf,TiMi,UK,81,45,1
fHOLOboa,NEXON,CN,13,25,0
GOXvD6DM,TiMi,UK,47,42,1
EvXmlqAP,Tencent,US,8,29,1
y3fOhI2A,NETS,UK,56,37,1
790qp2YP,Tencent,US,0,25,1
6mnX8BI7,TiMi,CN,76,47,0
uzTQYXqT,NETS,UK,15,28,0
40fxbvNg,NETS,UK,75,50,1
Ay9xEC96,NEXON,US,75,26,0
FkCW6PCk,NEXON,US,95,34,0
vRQ8qc2m,NETS,UK,57,29,1
Qex2Fr1S,NEXON,UK,2,14,1
X5GY9PUI,TiMi,KR,8,17,0
nlw1ccnd,NETS,US,65,34,0
720PCoX9,GY,KR,72,36,1
Locg4mfE,TiMi,US,11,20,1
4mg3kKip,Tencent,UK,61,18,1
NbrVKTRe,NETS,UK,40,11,0
cKe7Fs0M,NETS,UK,32,19,0
xxjJgnlf,Tencent,CN,54,16,0
02HCT5I9,NEXON,KR,65,43,0
lBxU3Z1n,NETS,US,0,17,1
2Kz8ViYj,TiMi,US,64,31,0
L2jdHbEC,TiMi,US,5,42,0
ecuXviFY,Tencent,US,97,36,1
aPCrQ44m,NETS,CN,29,28,1
